Vic Row,Data Pattern,HC,Aggr. Type,Num. Bitflips,Itr
1071,0xFFFFFFFF,1000000,Upper,297,0
1071,0xFFFFFFFF,1000000,Lower,317,0
1071,0xFFFFFFFF,500000,Double,5248,0
1071,0x00000000,1000000,Upper,327,0
1071,0x00000000,1000000,Lower,314,0
1071,0x00000000,500000,Double,2551,0
1072,0xFFFFFFFF,1000000,Upper,264,0
1072,0xFFFFFFFF,1000000,Lower,299,0
1072,0xFFFFFFFF,500000,Double,5179,0
1072,0x00000000,1000000,Upper,358,0
1072,0x00000000,1000000,Lower,292,0
1072,0x00000000,500000,Double,2598,0
1073,0xFFFFFFFF,1000000,Upper,279,0
1073,0xFFFFFFFF,1000000,Lower,305,0
1073,0xFFFFFFFF,500000,Double,5427,0
1073,0x00000000,1000000,Upper,338,0
1073,0x00000000,1000000,Lower,351,0
1073,0x00000000,500000,Double,2712,0
1074,0xFFFFFFFF,1000000,Upper,230,0
1074,0xFFFFFFFF,1000000,Lower,295,0
1074,0xFFFFFFFF,500000,Double,5121,0
1074,0x00000000,1000000,Upper,329,0
1074,0x00000000,1000000,Lower,301,0
1074,0x00000000,500000,Double,2499,0
1075,0xFFFFFFFF,1000000,Upper,306,0
1075,0xFFFFFFFF,1000000,Lower,338,0
1075,0xFFFFFFFF,500000,Double,5312,0
1075,0x00000000,1000000,Upper,326,0
1075,0x00000000,1000000,Lower,377,0
1075,0x00000000,500000,Double,2725,0
1076,0xFFFFFFFF,1000000,Upper,268,0
1076,0xFFFFFFFF,1000000,Lower,296,0
1076,0xFFFFFFFF,500000,Double,5222,0
1076,0x00000000,1000000,Upper,327,0
1076,0x00000000,1000000,Lower,281,0
1076,0x00000000,500000,Double,2483,0
1077,0xFFFFFFFF,1000000,Upper,268,0
1077,0xFFFFFFFF,1000000,Lower,319,0
1077,0xFFFFFFFF,500000,Double,5399,0
1077,0x00000000,1000000,Upper,336,0
1077,0x00000000,1000000,Lower,337,0
1077,0x00000000,500000,Double,2726,0
1078,0xFFFFFFFF,1000000,Upper,247,0
1078,0xFFFFFFFF,1000000,Lower,280,0
1078,0xFFFFFFFF,500000,Double,5175,0
1078,0x00000000,1000000,Upper,316,0
1078,0x00000000,1000000,Lower,296,0
1078,0x00000000,500000,Double,2520,0
1079,0xFFFFFFFF,1000000,Upper,299,0
1079,0xFFFFFFFF,1000000,Lower,302,0
1079,0xFFFFFFFF,500000,Double,5374,0
1079,0x00000000,1000000,Upper,352,0
1079,0x00000000,1000000,Lower,328,0
1079,0x00000000,500000,Double,2671,0
1080,0xFFFFFFFF,1000000,Upper,250,0
1080,0xFFFFFFFF,1000000,Lower,303,0
1080,0xFFFFFFFF,500000,Double,5228,0
1080,0x00000000,1000000,Upper,329,0
1080,0x00000000,1000000,Lower,292,0
1080,0x00000000,500000,Double,2563,0
1081,0xFFFFFFFF,1000000,Upper,261,0
1081,0xFFFFFFFF,1000000,Lower,282,0
1081,0xFFFFFFFF,500000,Double,5388,0
1081,0x00000000,1000000,Upper,325,0
1081,0x00000000,1000000,Lower,361,0
1081,0x00000000,500000,Double,2576,0
1082,0xFFFFFFFF,1000000,Upper,252,0
1082,0xFFFFFFFF,1000000,Lower,304,0
1082,0xFFFFFFFF,500000,Double,5225,0
1082,0x00000000,1000000,Upper,318,0
1082,0x00000000,1000000,Lower,303,0
1082,0x00000000,500000,Double,2452,0
1083,0xFFFFFFFF,1000000,Upper,332,0
1083,0xFFFFFFFF,1000000,Lower,355,0
1083,0xFFFFFFFF,500000,Double,5382,0
1083,0x00000000,1000000,Upper,314,0
1083,0x00000000,1000000,Lower,360,0
1083,0x00000000,500000,Double,2645,0
1084,0xFFFFFFFF,1000000,Upper,230,0
1084,0xFFFFFFFF,1000000,Lower,314,0
1084,0xFFFFFFFF,500000,Double,5200,0
1084,0x00000000,1000000,Upper,339,0
1084,0x00000000,1000000,Lower,331,0
1084,0x00000000,500000,Double,2525,0
1085,0xFFFFFFFF,1000000,Upper,305,0
1085,0xFFFFFFFF,1000000,Lower,350,0
1085,0xFFFFFFFF,500000,Double,5484,0
1085,0x00000000,1000000,Upper,349,0
1085,0x00000000,1000000,Lower,347,0
1085,0x00000000,500000,Double,2578,0
1086,0xFFFFFFFF,1000000,Upper,242,0
1086,0xFFFFFFFF,1000000,Lower,303,0
1086,0xFFFFFFFF,500000,Double,5130,0
1086,0x00000000,1000000,Upper,315,0
1086,0x00000000,1000000,Lower,299,0
1086,0x00000000,500000,Double,2472,0
1087,0xFFFFFFFF,1000000,Upper,303,0
1087,0xFFFFFFFF,1000000,Lower,314,0
1087,0xFFFFFFFF,500000,Double,5304,0
1087,0x00000000,1000000,Upper,328,0
1087,0x00000000,1000000,Lower,355,0
1087,0x00000000,500000,Double,2606,0
1088,0xFFFFFFFF,1000000,Upper,293,0
1088,0xFFFFFFFF,1000000,Lower,300,0
1088,0xFFFFFFFF,500000,Double,5241,0
1088,0x00000000,1000000,Upper,367,0
1088,0x00000000,1000000,Lower,316,0
1088,0x00000000,500000,Double,2613,0
1089,0xFFFFFFFF,1000000,Upper,269,0
1089,0xFFFFFFFF,1000000,Lower,333,0
1089,0xFFFFFFFF,500000,Double,5292,0
1089,0x00000000,1000000,Upper,355,0
1089,0x00000000,1000000,Lower,377,0
1089,0x00000000,500000,Double,2669,0
1090,0xFFFFFFFF,1000000,Upper,250,0
1090,0xFFFFFFFF,1000000,Lower,270,0
1090,0xFFFFFFFF,500000,Double,5163,0
1090,0x00000000,1000000,Upper,335,0
1090,0x00000000,1000000,Lower,287,0
1090,0x00000000,500000,Double,2538,0
1091,0xFFFFFFFF,1000000,Upper,298,0
1091,0xFFFFFFFF,1000000,Lower,292,0
1091,0xFFFFFFFF,500000,Double,5297,0
1091,0x00000000,1000000,Upper,303,0
1091,0x00000000,1000000,Lower,354,0
1091,0x00000000,500000,Double,2585,0
1092,0xFFFFFFFF,1000000,Upper,238,0
1092,0xFFFFFFFF,1000000,Lower,292,0
1092,0xFFFFFFFF,500000,Double,5272,0
1092,0x00000000,1000000,Upper,342,0
1092,0x00000000,1000000,Lower,341,0
1092,0x00000000,500000,Double,2695,0
1093,0xFFFFFFFF,1000000,Upper,329,0
1093,0xFFFFFFFF,1000000,Lower,339,0
1093,0xFFFFFFFF,500000,Double,5529,0
