Vic Row,Data Pattern,HC,Aggr. Type,Num. Bitflips,Itr
1044,0x00000000,270000,Lower,1,0
1044,0x00000000,51000,Double,1,0
1045,0xFFFFFFFF,310000,Upper,1,0
1045,0xFFFFFFFF,330000,Lower,1,0
1045,0xFFFFFFFF,55000,Double,1,0
1045,0x00000000,180000,Upper,1,0
1045,0x00000000,220000,Lower,1,0
1045,0x00000000,42000,Double,1,0
1046,0xFFFFFFFF,390000,Upper,3,0
1046,0xFFFFFFFF,370000,Lower,1,0
1046,0xFFFFFFFF,54000,Double,1,0
1046,0x00000000,320000,Upper,2,0
1046,0x00000000,260000,Lower,1,0
1046,0x00000000,46000,Double,1,0
1047,0xFFFFFFFF,290000,Upper,1,0
1047,0xFFFFFFFF,370000,Lower,1,0
1047,0xFFFFFFFF,62000,Double,1,0
1047,0x00000000,360000,Upper,2,0
1047,0x00000000,150000,Lower,1,0
1047,0x00000000,40000,Double,2,0
1048,0xFFFFFFFF,230000,Upper,2,0
1048,0xFFFFFFFF,440000,Lower,1,0
1048,0xFFFFFFFF,58000,Double,1,0
1048,0x00000000,290000,Upper,1,0
1048,0x00000000,260000,Lower,1,0
1048,0x00000000,43000,Double,1,0
1049,0xFFFFFFFF,390000,Upper,1,0
1049,0xFFFFFFFF,310000,Lower,2,0
1049,0xFFFFFFFF,43000,Double,1,0
1049,0x00000000,330000,Upper,2,0
1049,0x00000000,240000,Lower,1,0
1049,0x00000000,43000,Double,1,0
1050,0xFFFFFFFF,320000,Upper,1,0
1050,0xFFFFFFFF,210000,Lower,1,0
1050,0xFFFFFFFF,51000,Double,1,0
1050,0x00000000,180000,Upper,1,0
1050,0x00000000,200000,Lower,1,0
1050,0x00000000,49000,Double,1,0
1051,0xFFFFFFFF,320000,Upper,1,0
1051,0xFFFFFFFF,310000,Lower,2,0
1051,0xFFFFFFFF,63000,Double,1,0
1051,0x00000000,210000,Upper,1,0
1051,0x00000000,180000,Lower,1,0
1051,0x00000000,41000,Double,1,0
1052,0xFFFFFFFF,270000,Upper,1,0
1052,0xFFFFFFFF,340000,Lower,1,0
1052,0xFFFFFFFF,53000,Double,1,0
1052,0x00000000,280000,Upper,1,0
1052,0x00000000,200000,Lower,1,0
1052,0x00000000,39000,Double,1,0
1053,0xFFFFFFFF,310000,Upper,1,0
1053,0xFFFFFFFF,280000,Lower,1,0
1053,0xFFFFFFFF,54000,Double,1,0
1053,0x00000000,160000,Upper,1,0
1053,0x00000000,270000,Lower,1,0
1053,0x00000000,46000,Double,1,0
1054,0xFFFFFFFF,370000,Upper,1,0
1054,0xFFFFFFFF,390000,Lower,1,0
1054,0xFFFFFFFF,75000,Double,1,0
1054,0x00000000,290000,Upper,1,0
1054,0x00000000,210000,Lower,1,0
1054,0x00000000,43000,Double,1,0
1055,0xFFFFFFFF,320000,Upper,1,0
1055,0xFFFFFFFF,340000,Lower,1,0
1055,0xFFFFFFFF,57000,Double,1,0
1055,0x00000000,230000,Upper,1,0
1055,0x00000000,230000,Lower,1,0
1055,0x00000000,33000,Double,1,0
1056,0xFFFFFFFF,290000,Upper,1,0
1056,0xFFFFFFFF,390000,Lower,1,0
1056,0xFFFFFFFF,68000,Double,1,0
1056,0x00000000,260000,Upper,3,0
1056,0x00000000,270000,Lower,1,0
1056,0x00000000,46000,Double,1,0
1057,0xFFFFFFFF,310000,Upper,1,0
1057,0xFFFFFFFF,360000,Lower,2,0
1057,0xFFFFFFFF,54000,Double,1,0
1057,0x00000000,330000,Upper,1,0
1057,0x00000000,350000,Lower,1,0
1057,0x00000000,41000,Double,1,0
1058,0xFFFFFFFF,300000,Upper,1,0
1058,0xFFFFFFFF,330000,Lower,1,0
1058,0xFFFFFFFF,54000,Double,1,0
1058,0x00000000,270000,Upper,1,0
1058,0x00000000,230000,Lower,1,0
1058,0x00000000,49000,Double,1,0
1059,0xFFFFFFFF,270000,Upper,1,0
1059,0xFFFFFFFF,370000,Lower,1,0
1059,0xFFFFFFFF,65000,Double,1,0
1059,0x00000000,260000,Upper,1,0
1059,0x00000000,220000,Lower,1,0
1059,0x00000000,53000,Double,2,0
1060,0xFFFFFFFF,290000,Upper,1,0
1060,0xFFFFFFFF,360000,Lower,1,0
1060,0xFFFFFFFF,52000,Double,1,0
1060,0x00000000,320000,Upper,1,0
1060,0x00000000,220000,Lower,1,0
1060,0x00000000,45000,Double,1,0
1061,0xFFFFFFFF,360000,Upper,1,0
1061,0xFFFFFFFF,290000,Lower,1,0
1061,0xFFFFFFFF,54000,Double,1,0
1061,0x00000000,190000,Upper,1,0
1061,0x00000000,240000,Lower,1,0
1061,0x00000000,49000,Double,1,0
1062,0xFFFFFFFF,430000,Upper,1,0
1062,0xFFFFFFFF,340000,Lower,1,0
1062,0xFFFFFFFF,52000,Double,1,0
1062,0x00000000,260000,Upper,1,0
1062,0x00000000,270000,Lower,2,0
1062,0x00000000,49000,Double,1,0
1063,0xFFFFFFFF,210000,Upper,1,0
1063,0xFFFFFFFF,280000,Lower,1,0
1063,0xFFFFFFFF,55000,Double,1,0
1063,0x00000000,210000,Upper,1,0
1063,0x00000000,390000,Lower,1,0
1063,0x00000000,32000,Double,1,0
1064,0xFFFFFFFF,360000,Upper,2,0
1064,0xFFFFFFFF,390000,Lower,1,0
1064,0xFFFFFFFF,63000,Double,1,0
1064,0x00000000,270000,Upper,1,0
1064,0x00000000,240000,Lower,1,0
1064,0x00000000,48000,Double,1,0
1065,0xFFFFFFFF,310000,Upper,1,0
1065,0xFFFFFFFF,300000,Lower,1,0
1065,0xFFFFFFFF,51000,Double,1,0
1065,0x00000000,260000,Upper,1,0
1065,0x00000000,280000,Lower,1,0
1065,0x00000000,44000,Double,1,0
1066,0xFFFFFFFF,340000,Upper,2,0
1066,0xFFFFFFFF,340000,Lower,1,0
1066,0xFFFFFFFF,45000,Double,1,0
1066,0x00000000,270000,Upper,1,0
1066,0x00000000,260000,Lower,1,0
1066,0x00000000,53000,Double,1,0
1067,0xFFFFFFFF,400000,Upper,1,0
1067,0xFFFFFFFF,210000,Lower,1,0
1067,0xFFFFFFFF,60000,Double,1,0
1067,0x00000000,300000,Upper,1,0
1067,0x00000000,240000,Lower,1,0
1067,0x00000000,43000,Double,1,0
1068,0xFFFFFFFF,370000,Upper,1,0
1068,0xFFFFFFFF,310000,Lower,1,0
1068,0xFFFFFFFF,64000,Double,1,0
1068,0x00000000,320000,Upper,1,0
1068,0x00000000,290000,Lower,1,0
1068,0x00000000,50000,Double,1,0
1069,0xFFFFFFFF,260000,Upper,1,0
1069,0xFFFFFFFF,380000,Lower,1,0
1069,0xFFFFFFFF,46000,Double,1,0
1069,0x00000000,240000,Upper,1,0
1069,0x00000000,270000,Lower,1,0
1069,0x00000000,37000,Double,1,0
