Vic Row,Data Pattern,HC,Aggr. Type,Num. Bitflips,Itr
1095,0xFFFFFFFF,1000000,Upper,994,0
1095,0xFFFFFFFF,1000000,Lower,907,0
1095,0xFFFFFFFF,500000,Double,18294,0
1095,0x00000000,1000000,Upper,975,0
1095,0x00000000,1000000,Lower,778,0
1095,0x00000000,500000,Double,8690,0
1096,0xFFFFFFFF,1000000,Upper,1029,0
1096,0xFFFFFFFF,1000000,Lower,1057,0
1096,0xFFFFFFFF,500000,Double,19148,0
1096,0x00000000,1000000,Upper,925,0
1096,0x00000000,1000000,Lower,990,0
1096,0x00000000,500000,Double,9250,0
1097,0xFFFFFFFF,1000000,Upper,988,0
1097,0xFFFFFFFF,1000000,Lower,897,0
1097,0xFFFFFFFF,500000,Double,18347,0
1097,0x00000000,1000000,Upper,875,0
1097,0x00000000,1000000,Lower,729,0
1097,0x00000000,500000,Double,8491,0
1098,0xFFFFFFFF,1000000,Upper,1032,0
1098,0xFFFFFFFF,1000000,Lower,1014,0
1098,0xFFFFFFFF,500000,Double,18998,0
1098,0x00000000,1000000,Upper,843,0
1098,0x00000000,1000000,Lower,994,0
1098,0x00000000,500000,Double,9151,0
1099,0xFFFFFFFF,1000000,Upper,1066,0
1099,0xFFFFFFFF,1000000,Lower,892,0
1099,0xFFFFFFFF,500000,Double,18233,0
1099,0x00000000,1000000,Upper,963,0
1099,0x00000000,1000000,Lower,799,0
1099,0x00000000,500000,Double,8772,0
1100,0xFFFFFFFF,1000000,Upper,915,0
1100,0xFFFFFFFF,1000000,Lower,1023,0
1100,0xFFFFFFFF,500000,Double,18931,0
1100,0x00000000,1000000,Upper,938,0
1100,0x00000000,1000000,Lower,986,0
1100,0x00000000,500000,Double,9192,0
1101,0xFFFFFFFF,1000000,Upper,1003,0
1101,0xFFFFFFFF,1000000,Lower,899,0
1101,0xFFFFFFFF,500000,Double,18322,0
1101,0x00000000,1000000,Upper,959,0
1101,0x00000000,1000000,Lower,765,0
1101,0x00000000,500000,Double,8619,0
1102,0xFFFFFFFF,1000000,Upper,1015,0
1102,0xFFFFFFFF,1000000,Lower,1008,0
1102,0xFFFFFFFF,500000,Double,19256,0
1102,0x00000000,1000000,Upper,915,0
1102,0x00000000,1000000,Lower,1018,0
1102,0x00000000,500000,Double,9405,0
1103,0xFFFFFFFF,1000000,Upper,976,0
1103,0xFFFFFFFF,1000000,Lower,860,0
1103,0xFFFFFFFF,500000,Double,18285,0
1103,0x00000000,1000000,Upper,904,0
1103,0x00000000,1000000,Lower,740,0
1103,0x00000000,500000,Double,8508,0
1104,0xFFFFFFFF,1000000,Upper,1013,0
1104,0xFFFFFFFF,1000000,Lower,1014,0
1104,0xFFFFFFFF,500000,Double,19207,0
1104,0x00000000,1000000,Upper,907,0
1104,0x00000000,1000000,Lower,1011,0
1104,0x00000000,500000,Double,9421,0
1105,0xFFFFFFFF,1000000,Upper,968,0
1105,0xFFFFFFFF,1000000,Lower,873,0
1105,0xFFFFFFFF,500000,Double,18238,0
1105,0x00000000,1000000,Upper,846,0
1105,0x00000000,1000000,Lower,731,0
1105,0x00000000,500000,Double,8552,0
1106,0xFFFFFFFF,1000000,Upper,1041,0
1106,0xFFFFFFFF,1000000,Lower,1120,0
1106,0xFFFFFFFF,500000,Double,19403,0
1106,0x00000000,1000000,Upper,930,0
1106,0x00000000,1000000,Lower,1022,0
1106,0x00000000,500000,Double,9302,0
1107,0xFFFFFFFF,1000000,Upper,983,0
1107,0xFFFFFFFF,1000000,Lower,842,0
1107,0xFFFFFFFF,500000,Double,17931,0
1107,0x00000000,1000000,Upper,848,0
1107,0x00000000,1000000,Lower,724,0
1107,0x00000000,500000,Double,8314,0
1108,0xFFFFFFFF,1000000,Upper,1056,0
1108,0xFFFFFFFF,1000000,Lower,1065,0
1108,0xFFFFFFFF,500000,Double,19303,0
1108,0x00000000,1000000,Upper,842,0
1108,0x00000000,1000000,Lower,1017,0
1108,0x00000000,500000,Double,9112,0
1109,0xFFFFFFFF,1000000,Upper,950,0
1109,0xFFFFFFFF,1000000,Lower,844,0
1109,0xFFFFFFFF,500000,Double,17892,0
1109,0x00000000,1000000,Upper,871,0
1109,0x00000000,1000000,Lower,662,0
1109,0x00000000,500000,Double,8467,0
1110,0xFFFFFFFF,1000000,Upper,1071,0
1110,0xFFFFFFFF,1000000,Lower,1045,0
1110,0xFFFFFFFF,500000,Double,19284,0
1110,0x00000000,1000000,Upper,934,0
1110,0x00000000,1000000,Lower,1027,0
1110,0x00000000,500000,Double,9224,0
1111,0xFFFFFFFF,1000000,Upper,904,0
1111,0xFFFFFFFF,1000000,Lower,800,0
1111,0xFFFFFFFF,500000,Double,17958,0
1111,0x00000000,1000000,Upper,820,0
1111,0x00000000,1000000,Lower,737,0
1111,0x00000000,500000,Double,8459,0
1112,0xFFFFFFFF,1000000,Upper,979,0
1112,0xFFFFFFFF,1000000,Lower,1073,0
1112,0xFFFFFFFF,500000,Double,19472,0
1112,0x00000000,1000000,Upper,901,0
1112,0x00000000,1000000,Lower,964,0
1112,0x00000000,500000,Double,9253,0
1113,0xFFFFFFFF,1000000,Upper,903,0
1113,0xFFFFFFFF,1000000,Lower,806,0
1113,0xFFFFFFFF,500000,Double,17914,0
1113,0x00000000,1000000,Upper,856,0
1113,0x00000000,1000000,Lower,710,0
1113,0x00000000,500000,Double,8349,0
1114,0xFFFFFFFF,1000000,Upper,985,0
1114,0xFFFFFFFF,1000000,Lower,1038,0
1114,0xFFFFFFFF,500000,Double,18990,0
1114,0x00000000,1000000,Upper,976,0
1114,0x00000000,1000000,Lower,967,0
1114,0x00000000,500000,Double,9138,0
1115,0xFFFFFFFF,1000000,Upper,970,0
1115,0xFFFFFFFF,1000000,Lower,841,0
1115,0xFFFFFFFF,500000,Double,17960,0
1115,0x00000000,1000000,Upper,831,0
1115,0x00000000,1000000,Lower,709,0
1115,0x00000000,500000,Double,8233,0
1116,0xFFFFFFFF,1000000,Upper,972,0
1116,0xFFFFFFFF,1000000,Lower,1034,0
1116,0xFFFFFFFF,500000,Double,19329,0
1116,0x00000000,1000000,Upper,941,0
1116,0x00000000,1000000,Lower,1029,0
1116,0x00000000,500000,Double,9061,0
1117,0xFFFFFFFF,1000000,Upper,946,0
1117,0xFFFFFFFF,1000000,Lower,828,0
1117,0xFFFFFFFF,500000,Double,18413,0
1117,0x00000000,1000000,Upper,807,0
1117,0x00000000,1000000,Lower,739,0
1117,0x00000000,500000,Double,8213,0
1118,0xFFFFFFFF,1000000,Upper,981,0
1118,0xFFFFFFFF,1000000,Lower,1009,0
1118,0xFFFFFFFF,500000,Double,19236,0
1118,0x00000000,1000000,Upper,873,0
1118,0x00000000,1000000,Lower,928,0
1118,0x00000000,500000,Double,9249,0
1119,0xFFFFFFFF,1000000,Upper,941,0
1119,0xFFFFFFFF,1000000,Lower,845,0
1119,0xFFFFFFFF,500000,Double,18200,0
1119,0x00000000,1000000,Upper,868,0
1119,0x00000000,1000000,Lower,707,0
1119,0x00000000,500000,Double,8316,0
1120,0xFFFFFFFF,1000000,Upper,963,0
1120,0xFFFFFFFF,1000000,Lower,1005,0
1120,0xFFFFFFFF,500000,Double,19352,0
1120,0x00000000,1000000,Upper,922,0
1120,0x00000000,1000000,Lower,979,0
1120,0x00000000,500000,Double,9026,0
