Vic Row,Data Pattern,HC,Aggr. Type,Num. Bitflips,Itr
1071,0x00000000,1000000,Lower,130,0
1071,0x00000000,500000,Double,3844,0
1072,0xFFFFFFFF,1000000,Upper,128,0
1072,0xFFFFFFFF,1000000,Lower,135,0
1072,0xFFFFFFFF,500000,Double,4488,0
1072,0x00000000,1000000,Upper,144,0
1072,0x00000000,1000000,Lower,124,0
1072,0x00000000,500000,Double,3347,0
1073,0xFFFFFFFF,1000000,Upper,189,0
1073,0xFFFFFFFF,1000000,Lower,202,0
1073,0xFFFFFFFF,500000,Double,5027,0
1073,0x00000000,1000000,Upper,152,0
1073,0x00000000,1000000,Lower,127,0
1073,0x00000000,500000,Double,3674,0
1074,0xFFFFFFFF,1000000,Upper,126,0
1074,0xFFFFFFFF,1000000,Lower,135,0
1074,0xFFFFFFFF,500000,Double,4399,0
1074,0x00000000,1000000,Upper,138,0
1074,0x00000000,1000000,Lower,118,0
1074,0x00000000,500000,Double,3405,0
1075,0xFFFFFFFF,1000000,Upper,181,0
1075,0xFFFFFFFF,1000000,Lower,186,0
1075,0xFFFFFFFF,500000,Double,5136,0
1075,0x00000000,1000000,Upper,152,0
1075,0x00000000,1000000,Lower,157,0
1075,0x00000000,500000,Double,3747,0
1076,0xFFFFFFFF,1000000,Upper,146,0
1076,0xFFFFFFFF,1000000,Lower,129,0
1076,0xFFFFFFFF,500000,Double,4433,0
1076,0x00000000,1000000,Upper,145,0
1076,0x00000000,1000000,Lower,132,0
1076,0x00000000,500000,Double,3398,0
1077,0xFFFFFFFF,1000000,Upper,196,0
1077,0xFFFFFFFF,1000000,Lower,187,0
1077,0xFFFFFFFF,500000,Double,4984,0
1077,0x00000000,1000000,Upper,150,0
1077,0x00000000,1000000,Lower,139,0
1077,0x00000000,500000,Double,3852,0
1078,0xFFFFFFFF,1000000,Upper,134,0
1078,0xFFFFFFFF,1000000,Lower,144,0
1078,0xFFFFFFFF,500000,Double,4449,0
1078,0x00000000,1000000,Upper,141,0
1078,0x00000000,1000000,Lower,121,0
1078,0x00000000,500000,Double,3388,0
1079,0xFFFFFFFF,1000000,Upper,157,0
1079,0xFFFFFFFF,1000000,Lower,171,0
1079,0xFFFFFFFF,500000,Double,4938,0
1079,0x00000000,1000000,Upper,134,0
1079,0x00000000,1000000,Lower,141,0
1079,0x00000000,500000,Double,3688,0
1080,0xFFFFFFFF,1000000,Upper,117,0
1080,0xFFFFFFFF,1000000,Lower,141,0
1080,0xFFFFFFFF,500000,Double,4480,0
1080,0x00000000,1000000,Upper,142,0
1080,0x00000000,1000000,Lower,129,0
1080,0x00000000,500000,Double,3581,0
1081,0xFFFFFFFF,1000000,Upper,177,0
1081,0xFFFFFFFF,1000000,Lower,206,0
1081,0xFFFFFFFF,500000,Double,5015,0
1081,0x00000000,1000000,Upper,139,0
1081,0x00000000,1000000,Lower,152,0
1081,0x00000000,500000,Double,3729,0
1082,0xFFFFFFFF,1000000,Upper,137,0
1082,0xFFFFFFFF,1000000,Lower,151,0
1082,0xFFFFFFFF,500000,Double,4459,0
1082,0x00000000,1000000,Upper,133,0
1082,0x00000000,1000000,Lower,118,0
1082,0x00000000,500000,Double,3441,0
1083,0xFFFFFFFF,1000000,Upper,182,0
1083,0xFFFFFFFF,1000000,Lower,152,0
1083,0xFFFFFFFF,500000,Double,5063,0
1083,0x00000000,1000000,Upper,127,0
1083,0x00000000,1000000,Lower,152,0
1083,0x00000000,500000,Double,3699,0
1084,0xFFFFFFFF,1000000,Upper,146,0
1084,0xFFFFFFFF,1000000,Lower,144,0
1084,0xFFFFFFFF,500000,Double,4312,0
1084,0x00000000,1000000,Upper,152,0
1084,0x00000000,1000000,Lower,111,0
1084,0x00000000,500000,Double,3464,0
1085,0xFFFFFFFF,1000000,Upper,170,0
1085,0xFFFFFFFF,1000000,Lower,170,0
1085,0xFFFFFFFF,500000,Double,5053,0
1085,0x00000000,1000000,Upper,166,0
1085,0x00000000,1000000,Lower,149,0
1085,0x00000000,500000,Double,3784,0
1086,0xFFFFFFFF,1000000,Upper,153,0
1086,0xFFFFFFFF,1000000,Lower,154,0
1086,0xFFFFFFFF,500000,Double,4454,0
1086,0x00000000,1000000,Upper,152,0
1086,0x00000000,1000000,Lower,109,0
1086,0x00000000,500000,Double,3608,0
1087,0xFFFFFFFF,1000000,Upper,181,0
1087,0xFFFFFFFF,1000000,Lower,200,0
1087,0xFFFFFFFF,500000,Double,4932,0
1087,0x00000000,1000000,Upper,136,0
1087,0x00000000,1000000,Lower,157,0
1087,0x00000000,500000,Double,3658,0
1088,0xFFFFFFFF,1000000,Upper,127,0
1088,0xFFFFFFFF,1000000,Lower,144,0
1088,0xFFFFFFFF,500000,Double,4340,0
1088,0x00000000,1000000,Upper,139,0
1088,0x00000000,1000000,Lower,119,0
1088,0x00000000,500000,Double,3558,0
1089,0xFFFFFFFF,1000000,Upper,183,0
1089,0xFFFFFFFF,1000000,Lower,163,0
1089,0xFFFFFFFF,500000,Double,4880,0
1089,0x00000000,1000000,Upper,148,0
1089,0x00000000,1000000,Lower,160,0
1089,0x00000000,500000,Double,3813,0
1090,0xFFFFFFFF,1000000,Upper,152,0
1090,0xFFFFFFFF,1000000,Lower,143,0
1090,0xFFFFFFFF,500000,Double,4438,0
1090,0x00000000,1000000,Upper,138,0
1090,0x00000000,1000000,Lower,132,0
1090,0x00000000,500000,Double,3483,0
1091,0xFFFFFFFF,1000000,Upper,170,0
1091,0xFFFFFFFF,1000000,Lower,193,0
1091,0xFFFFFFFF,500000,Double,5102,0
1091,0x00000000,1000000,Upper,160,0
1091,0x00000000,1000000,Lower,141,0
1091,0x00000000,500000,Double,3647,0
1092,0xFFFFFFFF,1000000,Upper,127,0
1092,0xFFFFFFFF,1000000,Lower,151,0
1092,0xFFFFFFFF,500000,Double,4420,0
1092,0x00000000,1000000,Upper,137,0
1092,0x00000000,1000000,Lower,118,0
1092,0x00000000,500000,Double,3550,0
1093,0xFFFFFFFF,1000000,Upper,161,0
1093,0xFFFFFFFF,1000000,Lower,185,0
1093,0xFFFFFFFF,500000,Double,4960,0
1093,0x00000000,1000000,Upper,137,0
1093,0x00000000,1000000,Lower,156,0
1093,0x00000000,500000,Double,3780,0
1094,0xFFFFFFFF,1000000,Upper,125,0
1094,0xFFFFFFFF,1000000,Lower,130,0
1094,0xFFFFFFFF,500000,Double,4365,0
1094,0x00000000,1000000,Upper,133,0
1094,0x00000000,1000000,Lower,109,0
1094,0x00000000,500000,Double,3551,0
1095,0xFFFFFFFF,1000000,Upper,173,0
1095,0xFFFFFFFF,1000000,Lower,192,0
1095,0xFFFFFFFF,500000,Double,4981,0
1095,0x00000000,1000000,Upper,152,0
1095,0x00000000,1000000,Lower,154,0
1095,0x00000000,500000,Double,3735,0
1096,0xFFFFFFFF,1000000,Upper,140,0
1096,0xFFFFFFFF,1000000,Lower,147,0
1096,0xFFFFFFFF,500000,Double,4405,0
1096,0x00000000,1000000,Upper,145,0
1096,0x00000000,1000000,Lower,122,0
1096,0x00000000,500000,Double,3466,0
1097,0xFFFFFFFF,1000000,Upper,186,0
1097,0xFFFFFFFF,1000000,Lower,187,0
1097,0xFFFFFFFF,500000,Double,5126,0
1097,0x00000000,1000000,Upper,145,0
1097,0x00000000,1000000,Lower,131,0
1097,0x00000000,500000,Double,3783,0
1098,0xFFFFFFFF,1000000,Upper,170,0
1098,0xFFFFFFFF,1000000,Lower,119,0
1098,0xFFFFFFFF,500000,Double,4493,0
1098,0x00000000,1000000,Upper,134,0
1098,0x00000000,1000000,Lower,112,0
1098,0x00000000,500000,Double,3495,0
1099,0xFFFFFFFF,1000000,Upper,203,0
1099,0xFFFFFFFF,1000000,Lower,198,0
1099,0xFFFFFFFF,500000,Double,5007,0
1099,0x00000000,1000000,Upper,131,0
1099,0x00000000,1000000,Lower,152,0
1099,0x00000000,500000,Double,3747,0
1100,0xFFFFFFFF,1000000,Upper,135,0
1100,0xFFFFFFFF,1000000,Lower,117,0
1100,0xFFFFFFFF,500000,Double,4403,0
1100,0x00000000,1000000,Upper,143,0
1100,0x00000000,1000000,Lower,133,0
1100,0x00000000,500000,Double,3550,0
1101,0xFFFFFFFF,1000000,Upper,185,0
1101,0xFFFFFFFF,1000000,Lower,162,0
1101,0xFFFFFFFF,500000,Double,4850,0
1101,0x00000000,1000000,Upper,168,0
1101,0x00000000,1000000,Lower,152,0
1101,0x00000000,500000,Double,3732,0
1102,0xFFFFFFFF,1000000,Upper,140,0
1102,0xFFFFFFFF,1000000,Lower,140,0
1102,0xFFFFFFFF,500000,Double,4617,0
1102,0x00000000,1000000,Upper,144,0
1102,0x00000000,1000000,Lower,120,0
1102,0x00000000,500000,Double,3477,0
1103,0xFFFFFFFF,1000000,Upper,169,0
1103,0xFFFFFFFF,1000000,Lower,194,0
1103,0xFFFFFFFF,500000,Double,4982,0
1103,0x00000000,1000000,Upper,163,0
1103,0x00000000,1000000,Lower,152,0
1103,0x00000000,500000,Double,3793,0
1104,0xFFFFFFFF,1000000,Upper,117,0
1104,0xFFFFFFFF,1000000,Lower,144,0
1104,0xFFFFFFFF,500000,Double,4354,0
1104,0x00000000,1000000,Upper,129,0
1104,0x00000000,1000000,Lower,126,0
1104,0x00000000,500000,Double,3416,0
1105,0xFFFFFFFF,1000000,Upper,177,0
1105,0xFFFFFFFF,1000000,Lower,198,0
1105,0xFFFFFFFF,500000,Double,4891,0
1105,0x00000000,1000000,Upper,135,0
1105,0x00000000,1000000,Lower,164,0
1105,0x00000000,500000,Double,3747,0
1106,0xFFFFFFFF,1000000,Upper,151,0
1106,0xFFFFFFFF,1000000,Lower,169,0
1106,0xFFFFFFFF,500000,Double,4470,0
1106,0x00000000,1000000,Upper,150,0
1106,0x00000000,1000000,Lower,117,0
1106,0x00000000,500000,Double,3457,0
1107,0xFFFFFFFF,1000000,Upper,182,0
1107,0xFFFFFFFF,1000000,Lower,207,0
1107,0xFFFFFFFF,500000,Double,4953,0
1107,0x00000000,1000000,Upper,140,0
1107,0x00000000,1000000,Lower,132,0
1107,0x00000000,500000,Double,3798,0
1108,0xFFFFFFFF,1000000,Upper,128,0
1108,0xFFFFFFFF,1000000,Lower,143,0
1108,0xFFFFFFFF,500000,Double,4362,0
1108,0x00000000,1000000,Upper,135,0
1108,0x00000000,1000000,Lower,122,0
1108,0x00000000,500000,Double,3506,0
1109,0xFFFFFFFF,1000000,Upper,161,0
1109,0xFFFFFFFF,1000000,Lower,189,0
1109,0xFFFFFFFF,500000,Double,5029,0
1109,0x00000000,1000000,Upper,147,0
1109,0x00000000,1000000,Lower,152,0
1109,0x00000000,500000,Double,3753,0
1110,0xFFFFFFFF,1000000,Upper,158,0
1110,0xFFFFFFFF,1000000,Lower,133,0
1110,0xFFFFFFFF,500000,Double,4358,0
1110,0x00000000,1000000,Upper,126,0
1110,0x00000000,1000000,Lower,121,0
1110,0x00000000,500000,Double,3427,0
1111,0xFFFFFFFF,1000000,Upper,180,0
1111,0xFFFFFFFF,1000000,Lower,197,0
1111,0xFFFFFFFF,500000,Double,4908,0
1111,0x00000000,1000000,Upper,158,0
1111,0x00000000,1000000,Lower,150,0
1111,0x00000000,500000,Double,3759,0
1112,0xFFFFFFFF,1000000,Upper,131,0
1112,0xFFFFFFFF,1000000,Lower,134,0
1112,0xFFFFFFFF,500000,Double,4411,0
1112,0x00000000,1000000,Upper,146,0
1112,0x00000000,1000000,Lower,110,0
1112,0x00000000,500000,Double,3414,0
1113,0xFFFFFFFF,1000000,Upper,193,0
1113,0xFFFFFFFF,1000000,Lower,188,0
1113,0xFFFFFFFF,500000,Double,4941,0
1113,0x00000000,1000000,Upper,147,0
1113,0x00000000,1000000,Lower,152,0
1113,0x00000000,500000,Double,3718,0
1114,0xFFFFFFFF,1000000,Upper,140,0
1114,0xFFFFFFFF,1000000,Lower,132,0
1114,0xFFFFFFFF,500000,Double,4381,0
1114,0x00000000,1000000,Upper,141,0
1114,0x00000000,1000000,Lower,128,0
1114,0x00000000,500000,Double,3505,0
1115,0xFFFFFFFF,1000000,Upper,170,0
1115,0xFFFFFFFF,1000000,Lower,181,0
1115,0xFFFFFFFF,500000,Double,4952,0
1115,0x00000000,1000000,Upper,149,0
1115,0x00000000,1000000,Lower,137,0
1115,0x00000000,500000,Double,3709,0
1116,0xFFFFFFFF,1000000,Upper,131,0
1116,0xFFFFFFFF,1000000,Lower,131,0
1116,0xFFFFFFFF,500000,Double,4479,0
1116,0x00000000,1000000,Upper,157,0
1116,0x00000000,1000000,Lower,114,0
1116,0x00000000,500000,Double,3459,0
1117,0xFFFFFFFF,1000000,Upper,182,0
1117,0xFFFFFFFF,1000000,Lower,188,0
1117,0xFFFFFFFF,500000,Double,4860,0
1117,0x00000000,1000000,Upper,135,0
1117,0x00000000,1000000,Lower,135,0
1117,0x00000000,500000,Double,3705,0
1118,0xFFFFFFFF,1000000,Upper,152,0
1118,0xFFFFFFFF,1000000,Lower,147,0
1118,0xFFFFFFFF,500000,Double,4473,0
1118,0x00000000,1000000,Upper,145,0
1118,0x00000000,1000000,Lower,99,0
1118,0x00000000,500000,Double,3513,0
1119,0xFFFFFFFF,1000000,Upper,177,0
1119,0xFFFFFFFF,1000000,Lower,196,0
1119,0xFFFFFFFF,500000,Double,4870,0
1119,0x00000000,1000000,Upper,129,0
1119,0x00000000,1000000,Lower,144,0
1119,0x00000000,500000,Double,3754,0
1120,0xFFFFFFFF,1000000,Upper,138,0
1120,0xFFFFFFFF,1000000,Lower,150,0
1120,0xFFFFFFFF,500000,Double,4441,0
1120,0x00000000,1000000,Upper,133,0
1120,0x00000000,1000000,Lower,117,0
1120,0x00000000,500000,Double,3401,0
1121,0xFFFFFFFF,1000000,Upper,169,0
1121,0xFFFFFFFF,1000000,Lower,185,0
1121,0xFFFFFFFF,500000,Double,4956,0
1121,0x00000000,1000000,Upper,147,0
1121,0x00000000,1000000,Lower,114,0
1121,0x00000000,500000,Double,3632,0
1122,0xFFFFFFFF,1000000,Upper,158,0
1122,0xFFFFFFFF,1000000,Lower,112,0
1122,0xFFFFFFFF,500000,Double,4475,0
1122,0x00000000,1000000,Upper,142,0
1122,0x00000000,1000000,Lower,122,0
1122,0x00000000,500000,Double,3491,0
1123,0xFFFFFFFF,1000000,Upper,165,0
1123,0xFFFFFFFF,1000000,Lower,201,0
1123,0xFFFFFFFF,500000,Double,5046,0
