Temp,Vic Row,HC,Itr
50,1024,450000,0
50,1025,45000,0
50,1026,436000,0
50,1027,80000,0
50,1028,98000,0
50,1029,78000,0
50,1030,89000,0
50,1031,80000,0
50,1032,90000,0
50,1033,85000,0
50,1034,85000,0
50,1035,17000,0
50,1036,84000,0
50,1037,82000,0
50,1038,83000,0
50,1039,16000,0
50,1040,83000,0
50,1041,92000,0
50,1042,85000,0
50,1043,89000,0
50,1044,82000,0
50,1045,83000,0
50,1046,15000,0
50,1047,89000,0
50,1048,82000,0
50,1049,84000,0
50,1050,76000,0
50,1051,83000,0
50,1052,78000,0
50,1053,83000,0
50,1054,82000,0
50,1055,16000,0
50,1056,16000,0
50,1057,84000,0
50,1058,79000,0
50,1059,83000,0
50,1060,74000,0
50,1061,84000,0
50,1062,82000,0
50,1063,84000,0
50,1064,82000,0
50,1065,20000,0
50,1066,75000,0
50,1067,79000,0
50,1068,16000,0
50,1069,83000,0
50,1070,77000,0
50,1071,16000,0
50,1072,82000,0
50,1073,85000,0
50,1074,77000,0
50,1075,80000,0
50,1076,77000,0
50,1077,79000,0
50,1078,80000,0
50,1079,82000,0
50,1080,79000,0
50,1081,82000,0
50,1082,79000,0
50,1083,85000,0
50,1084,79000,0
50,1085,18000,0
50,1086,79000,0
50,1087,18000,0
50,1088,77000,0
50,1089,84000,0
50,1090,78000,0
50,1091,88000,0
50,1092,75000,0
50,1093,83000,0
50,1094,14000,0
50,1095,17000,0
50,1096,78000,0
50,1097,76000,0
50,1098,77000,0
50,1099,85000,0
50,1100,78000,0
50,1101,15000,0
50,1102,78000,0
50,1103,83000,0
50,1104,78000,0
50,1105,81000,0
50,1106,13000,0
50,1107,16000,0
50,1108,70000,0
50,1109,81000,0
50,1110,76000,0
50,1111,81000,0
50,1112,72000,0
50,1113,80000,0
50,1114,82000,0
50,1115,17000,0
50,1116,72000,0
50,1117,18000,0
50,1118,77000,0
50,1119,75000,0
50,1120,76000,0
50,1121,77000,0
50,1122,74000,0
50,1123,79000,0
50,1124,73000,0
50,1125,76000,0
50,1126,77000,0
50,1127,78000,0
50,1128,77000,0
50,1129,15000,0
50,1130,75000,0
50,1131,83000,0
50,1132,76000,0
50,1133,80000,0
50,1134,78000,0
50,1135,74000,0
50,1136,77000,0
50,1137,75000,0
50,1138,77000,0
50,1139,18000,0
50,1140,78000,0
50,1141,15000,0
50,1142,78000,0
50,1143,17000,0
50,1144,77000,0
50,1145,81000,0
50,1146,74000,0
50,1147,15000,0
50,1148,14000,0
50,1149,79000,0
50,1150,78000,0
50,1151,83000,0
50,1152,15000,0
50,1153,81000,0
50,1154,76000,0
50,1155,78000,0
50,1156,74000,0
50,1157,75000,0
50,1158,68000,0
50,1159,16000,0
50,1160,76000,0
50,1161,18000,0
50,1162,76000,0
50,1163,81000,0
50,1164,77000,0
50,1165,80000,0
50,1166,77000,0
50,1167,80000,0
50,1168,76000,0
50,1169,15000,0
50,1170,74000,0
50,1171,79000,0
50,1172,73000,0
50,1173,77000,0
50,1174,75000,0
50,1175,81000,0
50,1176,77000,0
50,1177,79000,0
50,1178,70000,0
50,1179,73000,0
50,1180,73000,0
50,1181,75000,0
50,1182,18000,0
50,1183,78000,0
50,1184,76000,0
50,1185,17000,0
50,1186,20000,0
50,1187,79000,0
50,1188,74000,0
50,1189,77000,0
50,1190,78000,0
50,1191,16000,0
50,1192,76000,0
50,1193,77000,0
50,1194,75000,0
50,1195,75000,0
50,1196,75000,0
50,1197,78000,0
50,1198,15000,0
50,1199,79000,0
50,1200,14000,0
50,1201,83000,0
50,1202,75000,0
50,1203,77000,0
50,1204,71000,0
50,1205,16000,0
50,1206,70000,0
50,1207,80000,0
50,1208,73000,0
50,1209,75000,0
50,1210,73000,0
50,1211,19000,0
50,1212,18000,0
50,1213,80000,0
50,1214,66000,0
50,1215,79000,0
50,1216,15000,0
50,1217,78000,0
50,1218,74000,0
50,1219,16000,0
50,1220,74000,0
50,1221,75000,0
50,1222,70000,0
50,1223,75000,0
50,1224,73000,0
50,1225,73000,0
50,1226,72000,0
50,1227,19000,0
50,1228,16000,0
50,1229,73000,0
50,1230,78000,0
50,1231,76000,0
50,1232,76000,0
50,1233,72000,0
50,1234,72000,0
50,1235,77000,0
50,1236,66000,0
50,1237,78000,0
50,1238,50000,0
50,1239,79000,0
50,1240,68000,0
50,1241,79000,0
50,1242,73000,0
50,1243,15000,0
50,1244,72000,0
50,1245,79000,0
50,1246,77000,0
50,1247,80000,0
50,1248,75000,0
50,1249,77000,0
50,1250,72000,0
50,1251,77000,0
50,1252,75000,0
50,1253,19000,0
50,1254,71000,0
50,1255,76000,0
50,1256,72000,0
50,1257,80000,0
50,1258,18000,0
50,1259,73000,0
50,1260,16000,0
50,1261,82000,0
50,1262,76000,0
50,1263,76000,0
50,1264,70000,0
50,1265,77000,0
50,1266,71000,0
50,1267,15000,0
50,1268,73000,0
50,1269,16000,0
50,1270,74000,0
50,1271,16000,0
50,1272,18000,0
50,1273,75000,0
50,1274,75000,0
50,1275,71000,0
50,1276,74000,0
50,1277,77000,0
50,1278,15000,0
50,1279,77000,0
50,1280,77000,0
50,1281,79000,0
50,1282,66000,0
50,1283,74000,0
50,1284,70000,0
50,1285,14000,0
50,1286,64000,0
50,1287,78000,0
50,1288,72000,0
50,1289,77000,0
50,1290,15000,0
50,1291,16000,0
50,1292,70000,0
50,1293,76000,0
50,1294,73000,0
50,1295,76000,0
50,1296,74000,0
50,1297,73000,0
50,1298,72000,0
50,1299,81000,0
50,1300,78000,0
50,1301,84000,0
50,1302,77000,0
50,1303,75000,0
50,1304,72000,0
50,1305,76000,0
50,1306,72000,0
50,1307,78000,0
50,1308,72000,0
50,1309,16000,0
50,1310,77000,0
50,1311,75000,0
50,1312,73000,0
50,1313,73000,0
50,1314,73000,0
50,1315,16000,0
50,1316,16000,0
50,1317,76000,0
50,1318,73000,0
50,1319,17000,0
50,1320,72000,0
50,1321,75000,0
50,1322,72000,0
50,1323,77000,0
50,1324,72000,0
50,1325,74000,0
50,1326,72000,0
50,1327,16000,0
50,1328,74000,0
50,1329,78000,0
50,1330,69000,0
50,1331,78000,0
50,1332,72000,0
50,1333,78000,0
50,1334,70000,0
50,1335,71000,0
50,1336,71000,0
50,1337,72000,0
50,1338,74000,0
50,1339,18000,0
50,1340,17000,0
50,1341,15000,0
50,1342,70000,0
50,1343,17000,0
50,1344,70000,0
50,1345,74000,0
50,1346,18000,0
50,1347,73000,0
50,1348,65000,0
50,1349,72000,0
50,1350,72000,0
50,1351,79000,0
50,1352,73000,0
50,1353,75000,0
50,1354,70000,0
50,1355,74000,0
50,1356,72000,0
50,1357,74000,0
50,1358,78000,0
50,1359,72000,0
50,1360,70000,0
50,1361,65000,0
50,1362,16000,0
50,1363,73000,0
50,1364,73000,0
50,1365,77000,0
50,1366,68000,0
50,1367,75000,0
50,1368,65000,0
50,1369,77000,0
50,1370,74000,0
50,1371,78000,0
50,1372,69000,0
50,1373,77000,0
50,1374,73000,0
50,1375,17000,0
50,1376,16000,0
50,1377,15000,0
50,1378,71000,0
50,1379,16000,0
50,1380,75000,0
50,1381,81000,0
50,1382,72000,0
50,1383,70000,0
50,1384,72000,0
50,1385,15000,0
50,1386,69000,0
50,1387,82000,0
50,1388,17000,0
50,1389,79000,0
50,1390,71000,0
50,1391,75000,0
50,1392,17000,0
50,1393,71000,0
50,1394,73000,0
50,1395,75000,0
50,1396,63000,0
50,1397,71000,0
50,1398,15000,0
50,1399,76000,0
50,1400,70000,0
50,1401,69000,0
50,1402,70000,0
50,1403,74000,0
50,1404,15000,0
50,1405,17000,0
50,1406,15000,0
50,1407,74000,0
50,1408,50000,0
50,1409,74000,0
50,1410,72000,0
50,1411,78000,0
50,1412,70000,0
50,1413,77000,0
50,1414,68000,0
50,1415,20000,0
50,1416,69000,0
